,paper_name,available_link,year,pdf_availability
197,"Amiangshu Bosu, Christopher S. Corley, Dustin Heaton, Debarshi Chatterji, Jeffrey C. Carver, Nicholas A. Kraft, 2013. Building reputation in StackOverflow: an empirical investigation In Proceedings of the 10th Working Conference on Mining Software Repositories. IEEE, pages 89-92. ",http://delivery.acm.org/10.1145/2490000/2487107/p89-bosu.pdf?ip=131.155.212.177&id=2487107&acc=ACTIVE%20SERVICE&key=C2716FEBFA981EF12214637723A2BFB946E5CCD26CF057B5&CFID=407675569&CFTOKEN=36041845&__acm__=1391953213_15432ed61de1d2563a7c55d495b92287,2013,No
198,"David Kavaler, Daryl Posnett, Clint Gibler, Hao Chen, Premkumar Devanbu, Vladimir Filkov, 2013. Using and Asking: APIs Used in the Android Market and Asked about in StackOverflow In Social Informatics. Springer Verlag, Lecture Notes in Computer Science Volume 8238, 2013, pp 405-418   ",http://dx.doi.org/10.1007/978-3-319-03260-3_35,2013,No
199,"David Kavaler, Daryl Posnett, Clint Gibler, Hao Chen, Premkumar Devanbu, Vladimir Filkov, 2013. Using and Asking: APIs Used in the Android Market and Asked about in StackOverflow In Social Informatics. Springer Verlag, Lecture Notes in Computer Science Volume 8238, 2013, pp 405-418   ",http://dblp.uni-trier.de/rec/bibtex/conf/socinfo/KavalerPGCDF13,2013,No
200,"David Kavaler, Daryl Posnett, Clint Gibler, Hao Chen, Premkumar Devanbu, Vladimir Filkov, 2013. Using and Asking: APIs Used in the Android Market and Asked about in StackOverflow In Social Informatics. Springer Verlag, Lecture Notes in Computer Science Volume 8238, 2013, pp 405-418   ",http://download.springer.com/static/pdf/468/chp%253A10.1007%252F978-3-319-03260-3_35.pdf?auth66=1392125565_5ff2f799830f69ca3f26e7605e15fe52&ext=.pdf,2013,Yes
201,"Mohammad Masudur Rahman, Shamima Yeasmin, Chanchal K. Roy, 2013 An IDE-Based Context-Aware Meta Search Engine In 20th Working Conference on Reverse Engineering. IEEE, pages 467-471. ",http://doi.ieeecomputersociety.org/10.1109/WCRE.2013.6671324,2013,No
202,"Mohammad Masudur Rahman, Shamima Yeasmin, Chanchal K. Roy, 2013 An IDE-Based Context-Aware Meta Search Engine In 20th Working Conference on Reverse Engineering. IEEE, pages 467-471. ",http://dblp.uni-trier.de/rec/bibtex/conf/wcre/RahmanYR13,2013,No
203,"Mohammad Masudur Rahman, Shamima Yeasmin, Chanchal K. Roy, 2013 An IDE-Based Context-Aware Meta Search Engine In 20th Working Conference on Reverse Engineering. IEEE, pages 467-471. ",http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6671324,2013,No
204,"Galina E. Lezina, Artem M. Kuznetsov, 2013. Predict Closed Questions on StackOverﬂow In Proceedings of the Ninth Spring Researcher’s Colloquium on Database and Information Systems CEUR-WS, Volume 1031, pages 10-14. ",http://ceur-ws.org/Vol-1031/paper2.pdf,2013,Yes
205,"Dana Movshovitz-Attias, Yair Movshovitz-Attias, Peter Steenkiste and Christos Faloutsos, 2013. Analysis of the reputation system and user contributions on a question answering website: StackOverflow  In Proceedings of the 2013 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining ACM, pages 886-893    ",http://www.cs.cmu.edu/~dmovshov/papers/bibs/dma_asonam2013.txt,2013,No
206,"Dana Movshovitz-Attias, Yair Movshovitz-Attias, Peter Steenkiste and Christos Faloutsos, 2013. Analysis of the reputation system and user contributions on a question answering website: StackOverflow  In Proceedings of the 2013 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining ACM, pages 886-893    ",http://dx.doi.org/10.1145/2492517.2500242,2013,No
207,"Dana Movshovitz-Attias, Yair Movshovitz-Attias, Peter Steenkiste and Christos Faloutsos, 2013. Analysis of the reputation system and user contributions on a question answering website: StackOverflow  In Proceedings of the 2013 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining ACM, pages 886-893    ",http://www.cs.cmu.edu/~dmovshov/papers/asonam_2013.pdf,2013,Yes
208,"Blerina Bazelli, Abram Hindle, Eleni Stroulia, 2013. On the Personality Traits of StackOverﬂow Users In 2013 IEEE International Conference on Software Maintenance. IEEE, pages 460-463   ",http://dblp.uni-trier.de/rec/bibtex/conf/icsm/BazelliHS13,2013,No
209,"Blerina Bazelli, Abram Hindle, Eleni Stroulia, 2013. On the Personality Traits of StackOverﬂow Users In 2013 IEEE International Conference on Software Maintenance. IEEE, pages 460-463   ",http://dx.doi.org/10.1109/ICSM.2013.72,2013,No
210,"Blerina Bazelli, Abram Hindle, Eleni Stroulia, 2013. On the Personality Traits of StackOverﬂow Users In 2013 IEEE International Conference on Software Maintenance. IEEE, pages 460-463   ",http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6676932,2013,No
211,"Clayton Stanley, Michael D. Byrne. 2013. Predicting Tags for StackOverﬂow Posts In 12th International Conference on Cognitive Modelling. , pages 414-419. ",http://chil.rice.edu/research/pdf/StanleyByrne2013StackOverflow.pdf,2013,Yes
212,"Shaowei Wang, David Lo and Lingxiao Jiang. 2013. An Empirical Study on Developer Interactions in StackOverflow. In 28th Annual ACM Symposium on Applied Computing. ACM, pages 1019-1024. ",http://dx.doi.org/10.1145/2480362.2480557,2013,No
213,"Shaowei Wang, David Lo and Lingxiao Jiang. 2013. An Empirical Study on Developer Interactions in StackOverflow. In 28th Annual ACM Symposium on Applied Computing. ACM, pages 1019-1024. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
214,"Shaowei Wang, David Lo and Lingxiao Jiang. 2013. An Empirical Study on Developer Interactions in StackOverflow. In 28th Annual ACM Symposium on Applied Computing. ACM, pages 1019-1024. ",http://www.mysmu.edu/faculty/lxjiang/papers/sac13stackoverflow.pdf,2013,Yes
215,"Dennis Schenk and Mircea Lungu. 2013. Geo-Locating the Knowledge Transfer in Stack Overflow. In International Workshop on Social Software Engineering. ACM, pages 21-24. ",http://dx.doi.org/http://dx.doi.org/10.1145/2501535.2501540,2013,No
216,"Dennis Schenk and Mircea Lungu. 2013. Geo-Locating the Knowledge Transfer in Stack Overflow. In International Workshop on Social Software Engineering. ACM, pages 21-24. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
217,"Dennis Schenk and Mircea Lungu. 2013. Geo-Locating the Knowledge Transfer in Stack Overflow. In International Workshop on Social Software Engineering. ACM, pages 21-24. ",http://scg.unibe.ch/archive/papers/Sche13a-GeolocatingStackOverflow.pdf,2013,Yes
218,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2013. Gender, representation and online participation: A quantitative study Interacting with Computers. Oxford University Press. 1-24     ",http://dx.doi.org/10.1093/iwc/iwt047,2013,No
219,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2013. Gender, representation and online participation: A quantitative study Interacting with Computers. Oxford University Press. 1-24     ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
220,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2013. Gender, representation and online participation: A quantitative study Interacting with Computers. Oxford University Press. 1-24     ",http://iwc.oxfordjournals.org/content/early/2013/09/27/iwc.iwt047.full.pdf?keytype=ref&ijkey=YDfDyV3aWDFWeDl,2013,No
221,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2013. Gender, representation and online participation: A quantitative study Interacting with Computers. Oxford University Press. 1-24     ",http://www.slideshare.net/andreacapiluppi/gender-representation-and-online-participation-a-quantitative-study,2013,No
222,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2013. Gender, representation and online participation: A quantitative study Interacting with Computers. Oxford University Press. 1-24     ",http://github.com/tue-mdse/genderComputer,2013,No
223,"Bogdan Vasilescu, Vladimir Filkov and Alexander Serebrenik. 2013. StackOverflow and GitHub: Associations between software development and crowdsourced knowledge In 2013 ASE/IEEE International Conference on Social Computing. IEEE, pages 188-195. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
224,"Bogdan Vasilescu, Vladimir Filkov and Alexander Serebrenik. 2013. StackOverflow and GitHub: Associations between software development and crowdsourced knowledge In 2013 ASE/IEEE International Conference on Social Computing. IEEE, pages 188-195. ",http://www.win.tue.nl/~bvasiles/papers/socialcom13.pdf,2013,Yes
225,"Bogdan Vasilescu, Vladimir Filkov and Alexander Serebrenik. 2013. StackOverflow and GitHub: Associations between software development and crowdsourced knowledge In 2013 ASE/IEEE International Conference on Social Computing. IEEE, pages 188-195. ",http://www.win.tue.nl/~bvasiles/socialcom13,2013,No
226,"Bogdan Vasilescu, Alexander Serebrenik, Mark G. J. van den Brand. 2013. The Babel of software development: Linguistic diversity in Open Source In 5th International Conference on Social Informatics. Springer LNCS 8238, pages 391-404. ",http://dx.doi.org/10.1007/978-3-319-03260-3_34,2013,No
227,"Bogdan Vasilescu, Alexander Serebrenik, Mark G. J. van den Brand. 2013. The Babel of software development: Linguistic diversity in Open Source In 5th International Conference on Social Informatics. Springer LNCS 8238, pages 391-404. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
228,"Bogdan Vasilescu, Alexander Serebrenik, Mark G. J. van den Brand. 2013. The Babel of software development: Linguistic diversity in Open Source In 5th International Conference on Social Informatics. Springer LNCS 8238, pages 391-404. ",http://www.win.tue.nl/~bvasiles/papers/socinfo13.pdf,2013,Yes
229,"Yuan Yao, Hanghang Tong, Tao Xie, Leman Akoglu, Feng Xu and Jian Lu. 2013. Want a Good Answer? Ask a Good Question First!   ",http://arxiv.org/abs/1311.6876,2013,No
230,"Yuan Yao, Hanghang Tong, Tao Xie, Leman Akoglu, Feng Xu and Jian Lu. 2013. Want a Good Answer? Ask a Good Question First!   ",http://www.technologyreview.com/view/522171/data-mining-reveals-the-secret-to-getting-good-answers/,2013,No
231,"Yuan Yao, Hanghang Tong, Tao Xie, Leman Akoglu, Feng Xu and Jian Lu. 2013. Want a Good Answer? Ask a Good Question First!   ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
232,"Denzil Correa and Ashish Sureka. 2013. Fit or Unfit: Analysis and Prediction of 'Closed Questions' on Stack Overflow. In 2013 ACM Conference on Online Social Networks. ACM, pages 201-212. ",http://dx.doi.org/10.1145/2512938.2512954,2013,No
233,"Denzil Correa and Ashish Sureka. 2013. Fit or Unfit: Analysis and Prediction of 'Closed Questions' on Stack Overflow. In 2013 ACM Conference on Online Social Networks. ACM, pages 201-212. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
234,"Denzil Correa and Ashish Sureka. 2013. Fit or Unfit: Analysis and Prediction of 'Closed Questions' on Stack Overflow. In 2013 ACM Conference on Online Social Networks. ACM, pages 201-212. ",http://arxiv.org/pdf/1307.7291,2013,No
235,"Luca Ponzanelli, Alberto Bacchelli and Michele Lanza. 2013. Seahawk: Stack Overflow in the IDE  In 2013 International Conference on Software Engineering. IEEE, pages 1295-1298. ",http://dx.doi.org/10.1109/ICSE.2013.6606701,2013,No
236,"Luca Ponzanelli, Alberto Bacchelli and Michele Lanza. 2013. Seahawk: Stack Overflow in the IDE  In 2013 International Conference on Software Engineering. IEEE, pages 1295-1298. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
237,"Luca Ponzanelli, Alberto Bacchelli and Michele Lanza. 2013. Seahawk: Stack Overflow in the IDE  In 2013 International Conference on Software Engineering. IEEE, pages 1295-1298. ",http://www.inf.usi.ch/phd/bacchelli/publications/icse2013td.pdf,2013,Yes
238,"Ashton Anderson, Dan Huttenlocher, Jon Kleinberg, and Jure Leskovec. 2013. Steering User Behavior With Badges  In 22nd International World Wide Web Conference (WWW’13). ACM, pages 95-106. ",http://dl.acm.org/citation.cfm?id=2488388.2488398,2013,No
239,"Ashton Anderson, Dan Huttenlocher, Jon Kleinberg, and Jure Leskovec. 2013. Steering User Behavior With Badges  In 22nd International World Wide Web Conference (WWW’13). ACM, pages 95-106. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
240,"Ashton Anderson, Dan Huttenlocher, Jon Kleinberg, and Jure Leskovec. 2013. Steering User Behavior With Badges  In 22nd International World Wide Web Conference (WWW’13). ACM, pages 95-106. ",http://www.cs.cornell.edu/home/kleinber/www13-badges.pdf,2013,Yes
241,"Miltiadis Allamanis and Charles Sutton. 2013. Why, When and What: Analyzing Stack Overflow Questions by Topic, Type & Code  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 53-56. ",http://dx.doi.org/10.1109/MSR.2013.6624004,2013,No
242,"Miltiadis Allamanis and Charles Sutton. 2013. Why, When and What: Analyzing Stack Overflow Questions by Topic, Type & Code  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 53-56. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
243,"Miltiadis Allamanis and Charles Sutton. 2013. Why, When and What: Analyzing Stack Overflow Questions by Topic, Type & Code  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 53-56. ",http://homepages.inf.ed.ac.uk/csutton/publications/msrCh2013.pdf,2013,Yes
244,"Muhammad Asaduzzaman, Ahmed Mashiyat, Chanchal Roy and Kevin Schneider. 2013. Answering Questions About Unanswered Questions of Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 97-100. ",http://dx.doi.org/10.1109/MSR.2013.6624015,2013,No
245,"Muhammad Asaduzzaman, Ahmed Mashiyat, Chanchal Roy and Kevin Schneider. 2013. Answering Questions About Unanswered Questions of Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 97-100. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
246,"Muhammad Asaduzzaman, Ahmed Mashiyat, Chanchal Roy and Kevin Schneider. 2013. Answering Questions About Unanswered Questions of Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 97-100. ",http://www.cs.usask.ca/~croy/papers/2013/Asaduzzaman_MSR2013_SOChallenge.pdf,2013,Yes
247,"Amiangshu Bosu, Christopher Corley, Dustin Heaton, Debarshi Chatterji, Jeffrey Carver and Nicholas Kraft. 2013. Building Reputation in StackOverflow: An Empirical Investigation  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 89-92. ",http://dx.doi.org/10.1109/MSR.2013.6624013,2013,No
248,"Amiangshu Bosu, Christopher Corley, Dustin Heaton, Debarshi Chatterji, Jeffrey Carver and Nicholas Kraft. 2013. Building Reputation in StackOverflow: An Empirical Investigation  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 89-92. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
249,"Amiangshu Bosu, Christopher Corley, Dustin Heaton, Debarshi Chatterji, Jeffrey Carver and Nicholas Kraft. 2013. Building Reputation in StackOverflow: An Empirical Investigation  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 89-92. ",http://cscorley.students.cs.ua.edu/_static/pubs/msr13-id184-p-15930-preprint.pdf,2013,Yes
250,"Joshua Campbell, Chenlei Zhang, Zhen Xu, Abram Hindle and James Miller. 2013. Deficient Documentation Detection: A Methodology to Locate Deficient Project Documentation using Topic Analysis  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 57-60. ",http://dx.doi.org/10.1109/MSR.2013.6624005,2013,No
251,"Joshua Campbell, Chenlei Zhang, Zhen Xu, Abram Hindle and James Miller. 2013. Deficient Documentation Detection: A Methodology to Locate Deficient Project Documentation using Topic Analysis  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 57-60. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
252,"Joshua Campbell, Chenlei Zhang, Zhen Xu, Abram Hindle and James Miller. 2013. Deficient Documentation Detection: A Methodology to Locate Deficient Project Documentation using Topic Analysis  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 57-60. ",http://webdocs.cs.ualberta.ca/~joshua2/documentation.pdf,2013,Yes
253,"Joshua Campbell, Chenlei Zhang, Zhen Xu, Abram Hindle and James Miller. 2013. Deficient Documentation Detection: A Methodology to Locate Deficient Project Documentation using Topic Analysis  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 57-60. ",http://www.slideshare.net/rayzhangcl/presentation-21607981,2013,No
254,"Carlos Gomez, Brendan Cleary and Leif Singer. 2013. A Study of Innovation Diffusion Through Link Sharing on Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 81-84. ",http://dx.doi.org/10.1109/MSR.2013.6624011,2013,No
255,"Carlos Gomez, Brendan Cleary and Leif Singer. 2013. A Study of Innovation Diffusion Through Link Sharing on Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 81-84. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
256,"Carlos Gomez, Brendan Cleary and Leif Singer. 2013. A Study of Innovation Diffusion Through Link Sharing on Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 81-84. ",http://leif.me/papers/Gomez2013.pdf,2013,Yes
257,"Scott Grant and Buddy Betts. 2013. Encouraging User Behaviour With Achievements: An Empirical Study  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 65-68. ",http://dx.doi.org/10.1109/MSR.2013.6624007,2013,No
258,"Scott Grant and Buddy Betts. 2013. Encouraging User Behaviour With Achievements: An Empirical Study  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 65-68. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
259,"Scott Grant and Buddy Betts. 2013. Encouraging User Behaviour With Achievements: An Empirical Study  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 65-68. ",http://research.cs.queensu.ca/~scott/papers/MSR2013.pdf,2013,Yes
260,"Mario Linares-Vásquez, Bogdan Dit and Denys Poshyvanyk. 2013. An Exploratory Analysis of Mobile Development Issues Using Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 93-96. ",http://dx.doi.org/10.1109/MSR.2013.6624014,2013,No
261,"Mario Linares-Vásquez, Bogdan Dit and Denys Poshyvanyk. 2013. An Exploratory Analysis of Mobile Development Issues Using Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 93-96. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
262,"Mario Linares-Vásquez, Bogdan Dit and Denys Poshyvanyk. 2013. An Exploratory Analysis of Mobile Development Issues Using Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 93-96. ",http://www.cs.wm.edu/~bdit/publications/MSR13_ChallengeSO_preprint.pdf,2013,Yes
263,"Patrick Morrison and Emerson Murphy-Hill. 2013. Is Programming Knowledge Related To Age? - An Exploration of Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 69-72. ",http://dx.doi.org/10.1109/MSR.2013.6624008,2013,No
264,"Patrick Morrison and Emerson Murphy-Hill. 2013. Is Programming Knowledge Related To Age? - An Exploration of Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 69-72. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
265,"Patrick Morrison and Emerson Murphy-Hill. 2013. Is Programming Knowledge Related To Age? - An Exploration of Stack Overflow  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 69-72. ",http://people.engr.ncsu.edu/ermurph3/papers/msr13.pdf,2013,Yes
266,"Avigit K. Saha, Ripon K. Saha and Kevin A. Schneider. 2013. A Discriminative Model Approach for Suggesting Tags Automatically for Stack Overflow Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 73-76. In Proceedings of the 23rd international conference on World wide web (WWW '14). ACM, New York, NY, USA, 631-642. ",http://dx.doi.org/10.1109/MSR.2013.6624009,2013,No
267,"Avigit K. Saha, Ripon K. Saha and Kevin A. Schneider. 2013. A Discriminative Model Approach for Suggesting Tags Automatically for Stack Overflow Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 73-76. In Proceedings of the 23rd international conference on World wide web (WWW '14). ACM, New York, NY, USA, 631-642. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
268,"Avigit K. Saha, Ripon K. Saha and Kevin A. Schneider. 2013. A Discriminative Model Approach for Suggesting Tags Automatically for Stack Overflow Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 73-76. In Proceedings of the 23rd international conference on World wide web (WWW '14). ACM, New York, NY, USA, 631-642. ",https://webspace.utexas.edu/rks848/www/papers/msr13-id175-p-16622-preprint.pdf,2013,Yes
269,"Avigit K. Saha, Ripon K. Saha and Kevin A. Schneider. 2013. A Discriminative Model Approach for Suggesting Tags Automatically for Stack Overflow Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 73-76. In Proceedings of the 23rd international conference on World wide web (WWW '14). ACM, New York, NY, USA, 631-642. ",http://dl.acm.org/citation.cfm?doid=2566486.2568036,2013,No
270,"Avigit K. Saha, Ripon K. Saha and Kevin A. Schneider. 2013. A Discriminative Model Approach for Suggesting Tags Automatically for Stack Overflow Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 73-76. In Proceedings of the 23rd international conference on World wide web (WWW '14). ACM, New York, NY, USA, 631-642. ",https://dl.dropboxusercontent.com/u/19882021/pdf/fp789-correa.pdf,2013,Yes
271,"Vibha Singhal Sinha, Senthil Mani and Monika Gupta. 2013. Exploring Activeness of Users in Q&A Forums  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 77-80. ",http://dx.doi.org/10.1109/MSR.2013.6624010,2013,No
272,"Vibha Singhal Sinha, Senthil Mani and Monika Gupta. 2013. Exploring Activeness of Users in Q&A Forums  In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 77-80. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
273,"Siddharth Subramanian and Reid Holmes. 2013. Making Sense of Online Code Snippets In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 85-88. ",http://dx.doi.org/10.1109/MSR.2013.6624012,2013,No
274,"Siddharth Subramanian and Reid Holmes. 2013. Making Sense of Online Code Snippets In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 85-88. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
275,"Siddharth Subramanian and Reid Holmes. 2013. Making Sense of Online Code Snippets In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 85-88. ",https://cs.uwaterloo.ca/~rtholmes/papers/msr_2013_subramanian.pdf,2013,Yes
276,"Siddharth Subramanian and Reid Holmes. 2013. Making Sense of Online Code Snippets In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 85-88. ",http://www.slideshare.net/siddhukrs/making-sense-of-online-code-snippets-without-animation-without-video-demo,2013,No
277,"Siddharth Subramanian and Reid Holmes. 2013. Making Sense of Online Code Snippets In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 85-88. ",http://www.youtube.com/watch?v=srE9yA04S50,2013,No
278,"Wei Wang and Michael Godfrey. 2013. Detecting API Usage Obstacles: A Study of iOS and Android Developer Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 61-64. ",http://dx.doi.org/10.1109/MSR.2013.6624006,2013,No
279,"Wei Wang and Michael Godfrey. 2013. Detecting API Usage Obstacles: A Study of iOS and Android Developer Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 61-64. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2013,No
280,"Wei Wang and Michael Godfrey. 2013. Detecting API Usage Obstacles: A Study of iOS and Android Developer Questions In 10th Working Conference on Mining Software Repositories. Mining Challenge. IEEE, pages 61-64. ",http://plg.uwaterloo.ca/~migod/papers/2013/msr13-challenge.pdf,2013,Yes
281,"Ursula Martin and Alison Pease. 2013. What does mathoverflow tell us about the production of mathematics?. In SOHUMAN, 2nd International Workshop on Social Media for Crowdsourcing and Human Computation, at ACM Web Science 2013, May 1, 2013, Paris. ",http://arxiv.org/pdf/1305.0904v1,2013,No
282,"Xin Xia, David Lo, Xinyu Wang and Bo Zhou. Tag recommendation in software information sites. In 10th Working Conference on Mining Software Repositories (MSR), 2013. ",https://ieeexplore.ieee.org/document/6624040,2013,No
283,"Yla Tausczik and James Pennebaker. 2012. Participation in an online mathematics community: Differentiating motivations to add In Proceedings of the ACM 2012 Conference on Computer Supported Cooperative Work. ACM, pages 207-216. ",http://dx.doi.org/10.1145/2145204.2145237,2012,No
284,"Yla Tausczik and James Pennebaker. 2012. Participation in an online mathematics community: Differentiating motivations to add In Proceedings of the ACM 2012 Conference on Computer Supported Cooperative Work. ACM, pages 207-216. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2012,No
285,"Yla Tausczik and James Pennebaker. 2012. Participation in an online mathematics community: Differentiating motivations to add In Proceedings of the ACM 2012 Conference on Computer Supported Cooperative Work. ACM, pages 207-216. ",http://www.cs.cmu.edu/~ylataus/files/TausczikPennebaker2012.pdf,2012,Yes
286,"Annie T. T. Ying. 2012. Facilitating Code Example Search on the Web through Expertise Personalization In User Modeling, Adaptation, and Personalization Springer Verlag, Lecture Notes in Computer Science Volume 7379, pp 391-394   ",http://dx.doi.org/10.1007/978-3-642-31454-4_43,2012,No
287,"Annie T. T. Ying. 2012. Facilitating Code Example Search on the Web through Expertise Personalization In User Modeling, Adaptation, and Personalization Springer Verlag, Lecture Notes in Computer Science Volume 7379, pp 391-394   ",http://dblp.uni-trier.de/rec/bibtex/conf/um/Ying12,2012,No
288,"Annie T. T. Ying. 2012. Facilitating Code Example Search on the Web through Expertise Personalization In User Modeling, Adaptation, and Personalization Springer Verlag, Lecture Notes in Computer Science Volume 7379, pp 391-394   ",http://download.springer.com/static/pdf/889/chp%253A10.1007%252F978-3-642-31454-4_43.pdf?auth66=1392124472_b00ce47ade8221b7d19fe5c7f4ace7d7&ext=.pdf,2012,Yes
289,"Leman Akoglu, Duen Horng Chau, U. Kang, Danai Koutra and Christos Faloutsos. 2012. OPAvion: mining and visualization in large graphs. In 2012 ACM SIGMOD International Conference on Management of Data (SIGMOD'12). ACM, pages 717-720. ",http://doi.acm.org/10.1145/2213836.2213941,2012,No
290,"Leman Akoglu, Duen Horng Chau, U. Kang, Danai Koutra and Christos Faloutsos. 2012. OPAvion: mining and visualization in large graphs. In 2012 ACM SIGMOD International Conference on Management of Data (SIGMOD'12). ACM, pages 717-720. ",http://dblp.uni-trier.de/rec/bibtex/conf/sigmod/AkogluCKKF12,2012,No
291,"Leman Akoglu, Duen Horng Chau, U. Kang, Danai Koutra and Christos Faloutsos. 2012. OPAvion: mining and visualization in large graphs. In 2012 ACM SIGMOD International Conference on Management of Data (SIGMOD'12). ACM, pages 717-720. ",http://www.cs.cmu.edu/~lakoglu/pubs/sigmod12demo-opavion.pdf,2012,Yes
292,"Ashton Anderson, Daniel Huttenlocher, Jon Kleinberg and Jure Leskovec. 2012. Discovering value from community activity on focused question answering sites: a case study of Stack Overflow. In ACM SIGKDD International Conference on Knowledge Discovery and Data Mining   ",http://doi.acm.org/10.1145/2339530.2339665,2012,No
293,"Ashton Anderson, Daniel Huttenlocher, Jon Kleinberg and Jure Leskovec. 2012. Discovering value from community activity on focused question answering sites: a case study of Stack Overflow. In ACM SIGKDD International Conference on Knowledge Discovery and Data Mining   ",http://dblp.uni-trier.de/rec/bibtex/conf/kdd/AndersonHKL12,2012,No
